num,name,blog or review,visitor review content 
34,배곧 Tailor.Button,방문자 리뷰,인테리어 넘 멋져요 바닐라빈라떼 마셨는데 맛있어요~~
35,배곧 Tailor.Button,방문자 리뷰,분위기가 좋고 커피도 맛있고 주차도 편해요
36,배곧 Tailor.Button,방문자 리뷰,커피 맛집...!! 에스프레소 믿고 마셔요!!
37,배곧 Tailor.Button,방문자 리뷰,꽤 괜찮은 플레이스인듯?
38,배곧 Tailor.Button,방문자 리뷰,"사진 찍기에도 좋고 분위기도 괜찮아요 !  그림들이 넘 멋져용  아메리카노는 전부 산미있는 맛이라 ㅠㅠ.. 고소하고 묵직한 아메리카노 좋아하시는 분들은 다른 음
료 시키는게 나을 것 같아요. 플럼 히비스커스티 맛있어요!"
39,배곧 Tailor.Button,방문자 리뷰,"커피에 자부심이 있는 것 같았어요!
그만큼 커피도 맛있어요!"
40,배곧 Tailor.Button,방문자 리뷰,너무 좋아요👍
41,배곧 Tailor.Button,방문자 리뷰,이렇게 완벽한 카페는 처음.. 왕복 두시간 이상이였지만 대대대대대만족입니다
42,배곧 Tailor.Button,방문자 리뷰,"단순히 커피를 마시러 가는 곳은 아닙니다.
전시와 함께 커피도 작품이 될 수 있는 곳"
43,배곧 Tailor.Button,방문자 리뷰,전시물이 좋았고 커피도 맛있었어요
44,배곧 Tailor.Button,방문자 리뷰,분위기도 좋고 공간도 널찍해서 좋았습니다!! 작품전시존도 이쁘게되어있었구요 커피도 원두종류가 다양한데다가 직원분께서 친절하게 설명도 해주셨습니다 커피맛도 진짜 굿굿👍👍 핫플레이스라 그런가 자리잡으려고ㅠㅜ 서성이긴했습니당 다음에도 자주 가게될것같네요!!
45,배곧 Tailor.Button,방문자 리뷰,분위기 좋고 커피 종류가 많아서 특이했어요:)
46,배곧 Tailor.Button,방문자 리뷰,"우연히 방문했는데 너무 만족했습니다 아아, 라떼 주문했고 각각 취향에 맞게 원두를 추천해주셨어요 평소 커피를 좋아하는데 정말 맛있는 원두라 대만족👍  라
떼도 특유의 비린맛이 안나고 짱맛! 아아도 묵직한 바디감이 굿굿! 아직 인테리어가 완성된게 아니라고 하셔서 이후에 채워질 카페모습이 기대가 됩니다 재방문의
사 1000%입니다 >.<"
47,배곧 Tailor.Button,방문자 리뷰,갤러리+까페+커피맛집이에요!
48,배곧 Tailor.Button,방문자 리뷰,너무 좋아요  사진 전시회도 보고 커피도 맛나도 크로와상 너무 맛났어요  인테리어는 깔끔 고습지고  힐링되요  내 최애 카페 탑3듬
49,배곧 Tailor.Button,방문자 리뷰,친절하고 커피가 맛있어용ㅎ
50,배곧 Tailor.Button,방문자 리뷰,카페가 엄청크고 해가 잘들어서 좋아요
51,배곧 Tailor.Button,방문자 리뷰,좋아요
52,배곧 Tailor.Button,방문자 리뷰,오늘도 마일드라떼 테이크아웃!😄👍
53,배곧 Tailor.Button,방문자 리뷰,커피가 진짜맛있어용ㅎ
54,배곧 Tailor.Button,방문자 리뷰,굿
55,배곧 Tailor.Button,방문자 리뷰,인테리어 멋지고 깔끔. 커피도 굿. 주차하기 편함
56,배곧 Tailor.Button,방문자 리뷰,넘 맛있었어용
57,배곧 Tailor.Button,방문자 리뷰,"친절하시고 인테리어도 좋은데
음료 맛은 그닥 아쉬웠어요 
따듯한음료는 너무 미지근했구요 ㅜㅜ"
58,배곧 Tailor.Button,방문자 리뷰,커피맛있어요
59,배곧 Tailor.Button,방문자 리뷰,인테리어가 예쁘고 커피도 맛있어요❣️
60,배곧 Tailor.Button,방문자 리뷰,일단 주차가 가장 편했어요!! 바리스타 분들이 친절하시고 음료가 정말 맛있었습니다🐱🐶 매장 내부가 정말 깔끔하고 사진 찍을때마다 작품이 되네요!! 다음번에 방문하면 컵할인도 된다고 하셔서 컵도 잘 보관하고 있습니다~ 또 방문할게요~🐶🐱
61,배곧 Tailor.Button,방문자 리뷰,굿굿
62,배곧 Tailor.Button,방문자 리뷰,갤러리카페 작품도 보고 좋았어요
63,배곧 Tailor.Button,방문자 리뷰,"라임백차 플럼히비스커스 미쳤읍니다. 진심 진심 진심 저거 다 다른날 먹은건데  돼지 임산부는 이거 먹으러 무거운 몸 끌고  가렵니다 ,,,,, 진ㅁ자 맛있구요 ㅜ 분
위기좋고  친절까지 ,,,,,, 라임백차에 찬성분 들어가 있는데  괜찮으시냐며,,,, ㅈㄴ짜 아무도 안 해주는 걱정을 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ 저 저거 죽을 때 까지 먹어야 해
요,,, 롱런하세요,,,"
64,배곧 Tailor.Button,방문자 리뷰,좋아요
65,배곧 Tailor.Button,방문자 리뷰,좋아요
66,배곧 Tailor.Button,방문자 리뷰,"마일드라떼는 항상 옳고, 바닐라빈라떼도 달달하게 잘 마셨습니다!😄"
67,배곧 Tailor.Button,방문자 리뷰,매장의 전시도 좋고 자체적으로 제작한 음악도 인상적입니다. 다시 방문하고 싶은 곳입니다.
68,배곧 Tailor.Button,방문자 리뷰,굿
69,배곧 Tailor.Button,방문자 리뷰,분위기 좋아용
70,배곧 Tailor.Button,방문자 리뷰,카페가 엄청 넓고 사진도 감상 하면서 카피를 마실수 있어서 너무 좋아요~
71,배곧 Tailor.Button,방문자 리뷰,왕크고 왕비싼 스피커에서 흘러나오는 클래식을 들으며 커피 마시니 넘 좋네요^^ 근데 클래식 말고 다른 음악도 나왔으면 좋겠어요ㅎㅎ
72,배곧 Tailor.Button,방문자 리뷰,"오늘도 테일러버튼!
인테리어와 음악이 좋은 갤러리에 온 느낌👍"
73,배곧 Tailor.Button,방문자 리뷰,"저번에 너무 맛있게 먹어서 쉬는날 일부러 왔는데 그맛이 아님,, 만드는분에 따라서 커피맛이 많 이 다른듯 ."
74,배곧 Tailor.Button,방문자 리뷰,직원분이 친절하세요. 자리는 군데군데 떨어져 있습니다. 조용한 공간이라 저는 종종 갈거 같아요.
75,배곧 Tailor.Button,방문자 리뷰,넘와보고팠는데 오픈시간에 가서 여유로웠고 사진도 잘나와요
76,배곧 Tailor.Button,방문자 리뷰,트리 너무 예뻐요!!!!!
77,배곧 Tailor.Button,방문자 리뷰,굿
78,배곧 Tailor.Button,방문자 리뷰,좋은공간이었어요
79,배곧 Tailor.Button,방문자 리뷰,매장이 넘 여유롭고 분위기가  좋아요
80,배곧 Tailor.Button,방문자 리뷰,맛있게 잘먹었어용ㅎ
81,배곧 Tailor.Button,방문자 리뷰,"커피도 너무 맛있고 분위기도 좋아요
친절하게 설명해주셔서 감사합니다! 
다음에 또 가고싶은 곳이예요"
82,배곧 Tailor.Button,방문자 리뷰,갤러리같은 느낌의 카페 중심가에서 떨어진 곳이라 한적할줄알았는데 사람 꽤 많았어요 ㅠ 사람없을때오면 너무 좋을 예쁜 카페 친절하고 좋아요
83,배곧 Tailor.Button,방문자 리뷰,좋아요~~
84,배곧 Tailor.Button,방문자 리뷰,조아욧
85,배곧 Tailor.Button,방문자 리뷰,크으......💕
86,배곧 Tailor.Button,방문자 리뷰,배곧에 이런 카페가 생기다니 무척 좋아요! 가오픈 기간이라 작품이 없는게 아쉽지만 현재로도 여백의 미도 마음에 듭니다! 또 커피도 너무 맛있었어요 바리스타분의 추천으로 두잔 마셨는데 너무 맛있게 잘 먹고 갑니다🤲🏻
87,배곧 Tailor.Button,방문자 리뷰,굿
88,배곧 Tailor.Button,방문자 리뷰,"전시회 같은 느낌이라 분위기 좋네요
주차장 옆에 위치했는데도 내부 인테리어가 잘되어있어서 답답함 느낌이 없네요"
89,배곧 Tailor.Button,방문자 리뷰,갤러리까페가  집근처에 생겨서 너무좋와요^^♡
90,배곧 Tailor.Button,방문자 리뷰,맛있는 커피에 매장도 분위기가 좋아서 사진찍기 좋더라구요! 자주 갈거에요❣️👍🏻
91,배곧 Tailor.Button,방문자 리뷰,조아여 맛집ㅎ
92,배곧 Tailor.Button,방문자 리뷰,굿
93,배곧 Tailor.Button,방문자 리뷰,의자가 하나도 불편해요.
94,배곧 Tailor.Button,방문자 리뷰,걍그래요
95,배곧 Tailor.Button,방문자 리뷰,Good
96,배곧 Tailor.Button,방문자 리뷰,마시써유
97,배곧 Tailor.Button,방문자 리뷰,아메최고♡
98,배곧 Tailor.Button,방문자 리뷰,맛있고 심플하고 조용해서 너무 좋았어요
99,배곧 Tailor.Button,방문자 리뷰,"갤러리를 함께 운영하는 카페
커피 맛도 좋고 작품도 감상할 수 있어서 더 좋았어요^^"
100,배곧 Tailor.Button,방문자 리뷰,"잘생긴 바리스타님이 저에게 맞는 메뉴를 추천해주셔서 정말 맛있게 먹었습니다 ! 
평소에 라떼를 좋아하는 저를 위해 마일드라떼를 추천해주셔 마일드라떼를 먹었는데 정말 너무 맛있었습니다 ! 😊
다음에 또 올게요 번창하세요! 😋😋"
101,배곧 Tailor.Button,방문자 리뷰,좋아요
102,배곧 Tailor.Button,방문자 리뷰,좋아요
1,배곧 스시 유우히,방문자 리뷰,오늘 처음 오마카세를 간건데 굉장히 만족스럽네요 스시는 다 맛있었는데 돔이 가장 맛있었던 것 같아요 또 단새우도 맛이 진해서 좋았어요 그리고 요리 중엔 봄돔요리가 산큼해서 좋았어요 가장 좋았던건 쉐프님이 친절해서 기분좋게 먹었던 것 같아요 밥량도 괜찮냐고 말씀해 주시고 녹차도 비워질때마다 채워주시니 편하게 먹었던 것 같네요 잘 먹었습니다
2,배곧 스시 유우히,방문자 리뷰,"예약확정되는 순간부터 설레이는 최애맛집 스시유우히👍
늘 고민하며 더 나은 음식들 대접하시려는 노력이 느껴지니 식사때마다 감동 한가득 안고 집에 옵니다
언제나 지금처럼 한결같이 빛나는 배곧의 축복이 되어주세요🤗"
3,배곧 스시 유우히,방문자 리뷰,"주기적으로 생각나는 맛입니다. 예약이 어려워 너무 아쉬웠는데 런치 시작해주셔서 너무 좋네요. 감사해요. 갈때마다 맛있고 사장님의 예쁜미소로 기분좋은식사
하고 옵니다. 특히 수제 샤벳..♡ 나만 알고싶다..ㅎㅎ"
4,배곧 스시 유우히,방문자 리뷰,"매장 분위기, 음악, 청결 뭐 하나 흠 잡을 곳 없었고 무엇보다 음식 맛이 굉장히 훌륭했어요 :) 쉐프님이 식사내내 세심하게 신경써주셨고 식사 후에도 가게밖까지 
나와 인사해주셔서 인상 깊었습니다. 홀 직원분도 차나 밑반찬이 떨어지기가 무섭게 리필해주셔서 불편함없이 식사할 수 있었고 짧은 치마를 입고 갔는데 요청하
지 않아도 담요를 덮어주셔서 갬동했어용ㅜㅜ 굳이 서울까지 가지않아도 될 정도로 뛰어난 오마카세집을 알게되어 행복합니다. 더욱더 번창하세요 조만간 ..."
5,배곧 스시 유우히,방문자 리뷰,사르르 녹아요 친절하시구 크
6,배곧 스시 유우히,방문자 리뷰,"디너메뉴가 단일화되면서 재료나 음식의 퀄리티가 더 좋아진 느낌입니다. 메뉴 하나하나 만족스러웠지만 솥밥이 특히 기억에 남고, 보다  다양한 음식을 선보이기
위한 연구와 그에대한 진심이 느껴집니다. 입을 개운하게 해주는 디저트까지 완벽했네요. 오늘도 너무나 만족한 식사였습니다. 고맙습니다."
7,배곧 스시 유우히,방문자 리뷰,"디너스페셜1부로 예약해서 방문했어요 생맥주가 없어서 아쉬웠지만 우스하리잔에 마시는 병맥주도 맛있었어요 코스가 너무 많아서 끝나고 소화제 먹었어요ㅋㅋ 
가성비도 좋고 친절한 오마카세집이었습니다"
8,배곧 스시 유우히,방문자 리뷰,너무 맛있었다 오마카세 사케도 넘 맛있었음 또갈거야
9,배곧 스시 유우히,방문자 리뷰,"예약이 좀 어려웠던거 제외하고 모든것이 좋았습니다. 보통 스시야가면 도도한 쉐프님 ,부담스러운 관심+친절 많으신데.. 여기 쉐프님은 굉장히 친절+미소+ 공손
하십니다. 불편한거 없는지 지속적으로 관심있게 살펴주시고, 궁금해하기전에 미리 하나하나 차분히 설명 해주시고 이런저런 요청에도 귀찮은 내색없이 내내 웃
는모습으로 일관적으로 대해주셔서 식사시간이 더욱이 즐거웠고요. 저는 후각이 예민해서 등푸른생선을 선호하지 않는데 여기서 먹고난 후 등푸른생선에 ..."
10,배곧 스시 유우히,방문자 리뷰,요리에 진심이신 분으로 보입니다. 쉐프님이 굉장히 세심하며 공손하세요. 여기 계실분이 아닌데.. 이 금액 받아도 괜찮으신지..
11,배곧 스시 유우히,방문자 리뷰,맛있고 친절해서 좋았습니다. 조용한 분위기라 초밥을 느끼기에 너무 좋았어요. 셰프님도 넘 친절하셨습니다. 친구들이랑 좋은추억 만들었어요^^
12,배곧 스시 유우히,방문자 리뷰,"런치 오마카세 가성비 정말 좋습니다.
편하고 맛있는 식사를 즐길 수 있습니다 :)"
13,배곧 스시 유우히,방문자 리뷰,"4번째방문! 점심,디너,디너스페셜까지 다먹어봤습니다! 매번 영수증리뷰쓰기 힘든이유는..그만큼 저만알고싶은스시야인데 인기가많아져 이제 원하는날짜에도 예
약이ㅇㅓ려워서..🥲 항상 갈때마다 신경써주시고 친절은물론, 서비스 그리고 맛과 제철음식의요리 뭐하나 빼놓지않고 아쉬움없이 내어주시니  감탄의연속입니다�
�🏻 왜 유우히가 배곧의축복 이라는말이나왔는지 한번만 방문하셔도 아실거에요🤫  수원살아서 자주 방문은 어렵지만 여기한번다녀오면 다른스시야는 절대..."
14,배곧 스시 유우히,방문자 리뷰,"깔끔한 매장 친절한 셰프님과 매니저님 무엇보다 계절감을 달리하여 신경써서 내어주시는 음식들이 최고에요 믿고먹는 배곧 맛집 스시유우히 입니다 저는 또또또
또오 갈거에요 🤗"
15,배곧 스시 유우히,방문자 리뷰,"엔트리/미들급 오마카세를 먹는다면 이제 굳이 서울까지 안가도 될 것 같다!! 서울 유명한 몇 곳과 비교해서 장단점이 있겠지만 전혀 밀리지 않는 것 같다!! 쉐프님
이 맛있는 음식과 함께 친절하게 대접해주셔서 기분 좋은 식사를 했다. 술을 마신다면 안주거리가 더 다양하게 나오는 스페셜을 선택하는게 좋을 듯하고, 디너 2부
를 예약하는게 술과 음식을 더 여유있게 즐길 수 있을 것 같다. 홀 좌석이 6석이라 조용한 점도 장점이었고, 마지막에 후토마끼가 없었던 점은 살짝 아쉬웠다..."
16,배곧 스시 유우히,방문자 리뷰,"최애식당. 소중한사람들 함께 가고싶은곳. 먹어보면 오만원은 저렴하게 느껴짐. 새벽에 직접 노량진가셔서 신선한재료로 공수해오시니..완전신선하고, 갈때마다 
구성이 조금씩 바뀜! 이제 다른 일반 초밥집 못감.. 진짜 다양하게 먹어볼 수 있음. 싸장님 친절하시고 특히 여기 수제로 만든 후식이 진짜 존맛탱..종류도 많아서 갈
때마다 바뀜. 8만원에 나오는 금태솥밥 진짜 사랑함."
17,배곧 스시 유우히,방문자 리뷰,"하남사는 친구가 초밥 먹고싶다고해서, 배곧까지 불렀는데.. 친구가 너무 좋아하네요. 너무 맛있어서.. 시간오래걸린게 하나도 안힘들다고 하네요. 쉐프님의 정성
이 보이네요. 밥이 맛있어서 한참을 얘기했더니.. 밥맛 좋게하는 연구를 하셨다고해서 감동였습니다.항상노력하시는 모습이 대단하세요."
18,배곧 스시 유우히,방문자 리뷰,맛있어요!!
19,배곧 스시 유우히,방문자 리뷰,굿
20,배곧 스시 유우히,방문자 리뷰,맛있어요
21,배곧 스시 유우히,방문자 리뷰,"이번에도 새로운 메뉴가 있네요. 스시는 여전히 신선하고, 맛있습니다. 같이 갔던 분들이 초밥이 살살 녹는다고, 칭찬해 주셨네요. 모시고 가길 참 잘한것 같아요. 
쉐프님 덕분에 좋은 분들과 즐거운 시간 보냈습니다."
22,배곧 스시 유우히,방문자 리뷰,"두번째방문이었는데 역시나~👍👍 음식도모두 정갈하고 깨끗하게 나오는데 맛까지. .^^ 여전히 입에서녹고요..상큼한디저트 마무리까지 육고기질릴때면 늘 생각
난다는~~ 항상 사진잔뜩찍겟다고 다짐하는데 막상 눈앞에  음식 나온걸보면 망각하고 일단입으로직행...ㅋㅋ 또올게요~~!!맛있게잘먹었네요^^"
23,배곧 스시 유우히,방문자 리뷰,정성스런 음식과 서비스. 셰프님 덕분에 즐거운 저녁시간 보내고 갑니다. 배곧 최고의 오마카세를 경험해보세요 :)
24,배곧 스시 유우히,방문자 리뷰,"스시 유우히는 다녀온 저도 기분좋지만, 모시고 갔던 손님이 너무 좋다고해서, 다녀와서 마음 뿌듯해지는 곳이네요. 정성스럽게 깔끔하게 차려진 음식이며, 초밥 
한점, 스시 한점 먹을때마다 쉐프님이 자세히 설명해주셔서 항상 감사하죠. 점심 코스는 3만원인데, 추가금2만원 지불하고 1인5만원 코스  먹었네요."
25,배곧 스시 유우히,방문자 리뷰,부모님이랑 좋은시간보냈어요
26,배곧 스시 유우히,방문자 리뷰,"코로나 속 크리스마스 저녁, 많은 사람들과 접촉되는 곳 들을 피해 근사한 저녁을 먹을 수 있는 장소를 물색하다 고른 곳입니다. 한정된 자리에 칸막이도 구비돼 있
어 코로나로부터 일정부분 안심됩니다. 맛은 미들급 스시야에서 상위권에 든다고 생각합니다. 네타별로 적당한 숙성을 거쳐 감칠맛이 살아나있습니다. 가장 좋은 
점은 개인적으로 미들급 스시야에서 중요하다고 생각하는 가성비. 이 가격에 이정도 종류면 타 스시야에선 찾아보기 힘듭니다.  처음 제철 맞은 새조개부터 ..."
27,배곧 스시 유우히,방문자 리뷰,"가까운곳에 스시 오마카세가 있어서 너무 좋네요~ 조용한 분위기에 친절하신 셰프님과 서버님 덕분에 좋은 시간 되었습니다. 다른곳은 맛있는 식사를 하고 온 느
낌이였는데 유우히는 그걸 넘어서 대접받고온 느낌이네요. 접시를 닦아주시는 세심함에 감탄했습니다. 코로나로 외식에 신경이 쓰이는 요즘날 매출에 영향이 있
음에도 불구하고 자리를 넓게 잡아주시고 칸막이 까지 설치 해주셔서 감사합니다 자주 방문하겠습니다 ^^"
28,배곧 스시 유우히,방문자 리뷰,기분 좋게 즐기고 온 한 끼 식사였습니다. 셰프님도 매우 친절하시고 모든 접시에 정성이 느껴졌습니다.   이 가격에 이정도의 퀄리티와 구성이 나온다는게 놀라울 따름이었습니다. 재방문의사 1000% 입니다. 조만간 예약하기 어려운 식당이 될 것 같습니다.
29,배곧 스시 유우히,방문자 리뷰,"재방문 했는데 친절한 셰프님덕분에 편하게 정말 맛있게 먹었습니다. 초밥부터 디저트, 요리까지 모두 만족스러웠습니다. 다음에 또 방문할게요 :)"
30,배곧 스시 유우히,방문자 리뷰,다양한 재료를 맛있게 준비해 주셨습니다.늘 잘 먹고 있습니다. 감사합니다.
31,배곧 스시 유우히,방문자 리뷰,맛있고 분위기도 좋네요~
32,배곧 스시 유우히,방문자 리뷰,"대만족!!
너무 좋았어요"
33,배곧 스시 유우히,방문자 리뷰,"사소한 것까지 신경쓰신듯한 인테리어와
과하지도 부족하지도 않은 친절함으로 편안하게 서브해주시는 쉐프님.. 맛있는 음식과 극강의 가성비 삼박자를 다 갖춘 맛집입니다 가족끼리 다녀오면 정말 좋은 곳이에요 ! 맥주잔 하나도 섬세한 곳 ! 가까이 있으면 매일 방문하고 싶은 곳입니다 솥밥은 진짜 최고.."
34,배곧 스시 유우히,방문자 리뷰,"두번째방문, 역시나변함없는 맛과 친절에 또다시방문을하게만드는 곳이네요.
부모님모시고 맛있게잘먹고왔습니다.
또 방문할게요"
35,배곧 스시 유우히,방문자 리뷰,"우선 재방문 무조건 할 예정(이미 재방문이지만🤣) 셰프님 친절 그자체 구성 메뉴는 모두 신경써서 준비하신게 티가 나고 메뉴 끝까지 질리지 않게 구성되어 있음
디너 5만원 코스 22~24 가지 중 몇 가지만 코멘트 - 서빙하시고 안키모 조금 남아서 냉장고 넣으시는거 봤는데 그거 달라고 할 뻔함 - 미나리 된장 무침 + 흑임자 
이게 진짜 전체적인 코스 만족도를 높여주는 감초 같은 친구인데 입안을 산뜻하게 해줘서 질릴 수도 있는 코스를 절대 그럴 수 없게 만들어버림 - 우니 사진..."
36,배곧 스시 유우히,방문자 리뷰,"재료 본연의 맛들을 조화롭게 요리해주세용
너무 만족스러운 식사였습니다-!!!
특별한 날에 또 먹으러올래용"
37,배곧 스시 유우히,방문자 리뷰,"오픈하자마자 갔다옴 스시유우히  새로생긴건물에 새로생긴 오마카세집에 인테리어도 너무 깔끔하고 테이블셋팅 집기 뭐하나 빠지는것없이 군더더기없었을뿐더
러 친절함은 말해뭐하나 싶을정도로 친절하시고 기가 막힌건 쉐프님의 세심함 , 요리가나오는타이밍 맛 뭐하나 빠질것없었던 디너식사 사케리스트업도 너무너무
좋았습니다! 수원살아서 가기 쉽지않은 곳이지만 지방살아도 한달에 몇번씩 갈의향 200% 입니다! 후식도 너무 깔끔하고 흠잡을곳없는 그런 영업장은 처음..."
38,배곧 스시 유우히,방문자 리뷰,"이런시기에 완전 조심해야합니다. 참다참다가 저희만 딱 있게  예약을 잡아주시는 사장님?쉐프님의 배려로 보다 안전하게 맛있는 오마카세를 접할수 있었습니다.
'ㄱ'로 얼굴은 서로 보이데 투명칸막이로  한층 더 안전을 더 하여~ 신선함은 그냥 보이고요 맛은 ~~  그냥 한 입씩 들어가면 ㅜㅜ 음~~이러고 눈빛들 교환하느라 
그닥 말도 안했다는ㅎ 천천히 주셔도 쉐프님이 만들어주시는 만들어져 나오는거~  기다릴수 있어요  왜? 먹어봄 알아요 인☆보고 따라온건데요 가격 뜨..착..."
39,배곧 스시 유우히,방문자 리뷰,너무 맛있고 양도 많아서 좋아요ㅎㅎ가성비도 너무 좋구요ㅎㅎ하이볼 너무 예뻐요...♡
40,배곧 스시 유우히,방문자 리뷰,"우리동네 오픈해주셔서 감사해요 😆😆😆😆😆 행복하고 맛있는 식사였습니다 세심하게 설명해주시며  챙겨주신 셰프님 이하 직원분들 모두 감사드립니다 직
접 만드신다는 안키모와 정성스럽게 준비하는걸 바로 앞에서 지켜본 후 먹는 고등어봉초밥은 가히 최고였습니다 재방문의사 200% 입니다 😀"
41,배곧 스시 유우히,방문자 리뷰,두 번째 방문입니다.  셰프님께서 세세하게 기억해주시더라구요! 갈때마다 더 맛있어지네요... 이제 곧 예약하기 어려워질 것 같은 곳 입니다. . .ㅜㅜㅜ 먹으면서 감탄하기 바쁩니다...
42,배곧 스시 유우히,방문자 리뷰,"분위기로 하루를 결정짓는 곳^^  세심한 배려와 맞춰주시는 분위기로 편안한 시간 가질 수 있었습니다!  물론 맛도 너무 좋아요!! 신선도도 높아서 입안에 축제 벌
어지네요ㅎㅎ  너무 만족해서 영수증 인증 후 자발적 리뷰합니다^^ + 일식집인지 디저트집인지.. 그냥 모든 음식이 다 맛있어요^^ 진실의 미간 나오는 곳입니다ㅎ
ㅎ"
43,배곧 스시 유우히,방문자 리뷰,"♡♡♡♡♡스시 유우히 오마카세♡♡♡♡♡ 별과 하트도 다섯개 드려용~ 재택근무에 계절이 가는줄 모르고 식사다운 식사하고 싶어서 친구를 꼬셨지요. 이번 탈
출은 성공이였어요. 오메~ 입에서 살살 녹아요. 회는 윤기가 좔좔 흐르는 느낌!!! 맛나요 맛나요!!! 전 문어, 관자요리 잘 안먹어요. 질긴느낌이 싫어서요. 근데 문어?
부셔져요.살코기같아요. 재택터널에서 구해준 친구에게 쏘면서 생색냈어요. 대단하지?내가 알아온 곳이야~~~~~~~~~~ 다음에 또 오기로!!!"
44,배곧 스시 유우히,방문자 리뷰,맛있고 쉐프님도 친절했습니다. 저녁 1부는술마시게 되면 시간이 조금 모자라네요.
45,배곧 스시 유우히,방문자 리뷰,"너무잘먹고왔습니다.. 부모님모시고갔는데
맛있게 잘드셨다구하네요. 또한번 다시 방문할거같은 맛집입니다"
46,배곧 스시 유우히,방문자 리뷰,"진짜 너무 맛있어요ㅠ 맛 뿐만 아니라 양도 장난아니고 셰프님이 굉장히 잘 챙겨주세요. 거리가 멀어도 몇 번이고 가고 싶은 곳이예요 !̆̈ ̆̈  제철 생선으로 정해져 있
는 게 아니고 항상 변화를 주신다고 하셔서 더 기대돼요ㅎ̌̈ ㅎ̌̈  초밥 뿐 아니라 요리들도 엄청 신경써서 나오고 맛도 있습니다 ㅠㅠㅜㅜ 모두들 얼른 예약해서 꼭 드
세요!"
47,배곧 스시 유우히,방문자 리뷰,"유쾌한 분위기 속에 맛있는 식사를 즐길 수 있었어요!! 식사도 넘 푸짐해서 갓성비예요♡
디너를 먹고 넘 좋아서 런치로 재방문했는데 1시간30분넘게 코스로 맛과 여유를 즐겼습니다! 추천해요^^"
48,배곧 스시 유우히,방문자 리뷰,"회 상태 모두신선하고 다 너무 맛있엇어요~! 음식하나하나 친절한설명도해주시구^^ 룸도있어서좋앗어요!부모님생신 잘보내구왓네요^^ 정말  맛있게잘 먹었네요
~"
49,배곧 스시 유우히,방문자 리뷰,음식도 너무 맛있고 정말 친절하세요! 연말에 기분좋게 식사하고 왔네요^^ 감사합니다!
50,배곧 스시 유우히,방문자 리뷰,오마카세 노래부르다가 배곧에도 있대서 예약하고 방문했는데 정말 맛있게 먹구 왔습니다^^비린거 잘못먹는데..그런거 하나도 없었어요...!또방문할 예정이요
51,배곧 스시 유우히,방문자 리뷰,생인을 맞이하여 여자친구가 예약한 오마카세...평생 먹어보지못한 맛을 시간가는줄 모르고 맛봤습니다.
52,배곧 스시 유우히,방문자 리뷰,"손님 모시고 갔는데, 정성스럽게 대접해주셔서 너무감사했습니다. 갈때마다 조금식 다른 요리가 나오니  기대하며 찾게되네요."
53,배곧 스시 유우히,방문자 리뷰,"런치 오마카세 30000원 입니다.
맛있게 잘 먹었습니다^^"
54,배곧 스시 유우히,방문자 리뷰,"츠마미부터 초밥 후식까지 진짜 맛있었습니다 생선숙성도 좋아보이고 아낌없이 주신것같아요 직원들도 친절하시고 전혀 불편함이 없었습니다 위생상태도 정말
깔끔해서 맘놓고 잘먹었습니다"
55,배곧 스시 유우히,방문자 리뷰,집에서 가까운 배곧에 괜찮은 오마카세가 생겨서 기분이 너무 좋습니다. 조만간 또 방문하겠습니다!
56,배곧 스시 유우히,방문자 리뷰,"깨끗한 인테리어.. 친절한 쉐프님.. 자세한 설명과 맛있는 숙성회 초밥을 먹을 수 있는 곳입니다. 쉐프님 따라  왔어요. 꼭 방문해 보세요. 여기서 초밥먹기 시작하면
 다른곳에 못가요."
57,배곧 스시 유우히,방문자 리뷰,갈때마다 대접받고 오는 기분이에요. 친절한 설명은 기본이고 손님들을 세심하게 살펴주시는 모습이 보기 좋았습니다. 코스의 양과 맛 모두 만족스러웠고 다음에 또 방문할게요!
58,배곧 스시 유우히,방문자 리뷰,넘 맛있고 가격도 엄청 착해요~ 다음번에 또 갈게요 ㅎㅎ
59,배곧 스시 유우히,방문자 리뷰,배터지게 잘먹고왔습니다~~~! 맛있어요!
60,배곧 스시 유우히,방문자 리뷰,먹느라 정신없어서 사진을 못찍었네요 정성과 신선함 가득 담긴! 작품같은 스시를 먹고왔어요 포동사는데 와서 먹기 나름 괜찮음
61,배곧 스시 유우히,방문자 리뷰,"친절하게 설명해주셔서 좋았어요 :-)
맛있어서 다음에 또 방문할 예정입니다~!"
62,배곧 스시 유우히,방문자 리뷰,메뉴 구성도 다양하고 음식도 다 맛있었습니다 다른 오마카세도 몇 번 가봤는데 가격도 나오는거에 비해 엄청 저렴한거 같아요 그리고 사장님이랑 직원분들도 매우 친절하셔서 좋았습니다 오마카세를 자주는 못가지만 간간이 가는편인데 배곧 오마카세는 앞으로 여기로 올거같네요
63,배곧 스시 유우히,방문자 리뷰,"다양한 재료로 정말 맛있게 먹었습니다.
2시간이 모자를 정도였습니다."
64,배곧 스시 유우히,방문자 리뷰,음식이 전체적으로 맛있어요~설명도 친절히 해주시고 차분한 분위기가 좋아요. 등푸른생선도 전혀 안비리고 좋았어요~가격도 저렴한편이고 재방문 하고싶은 곳이에요.
